function,count
"numpy.testing._private.utils.assert_array_equal(x=int, y=int)",3
"numpy.testing._private.utils.assert_array_equal(x=numpy.ma.core.MaskedArray, y=int)",3
numpy.ma.masked_array,3
"numpy.testing._private.utils.assert_array_equal(x=numpy.ma.core.MaskedArray, y=numpy.ma.core.MaskedArray)",2
numpy.Inf,1
numpy.ma.core.masked_invalid(a=list[float]),3
"numpy.clip(a=numpy.ndarray, a_max=float, a_min=numpy.float64)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ma.core.MaskedArray, y=list[Union[float, int]])",1
"numpy.array(list[Union[float, int]], dtype=Type[builtins.float])",3
"numpy.power(numpy.ndarray, int, numpy.ndarray)",1
"numpy.ma.core.power(a=numpy.ma.core.MaskedArray, b=float)",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=numpy.ma.core.MaskedArray)",2
"numpy.ma.core.array(data=numpy.ndarray, mask=numpy.bool_)",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=list[int])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=list[Union[float, int]])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=list[numpy.float64], y=numpy.ma.core.MaskedArray)",1
numpy.ma.core.array(data=numpy.ndarray),2
"numpy.array(list[int], dtype=Type[numpy.int8])",1
numpy.generic.item(numpy.int8),1
"numpy.array(list[float], dtype=Type[numpy.float128])",1
numpy.generic.item(numpy.float128),1
numpy.iterable(y=numpy.float128),1
numpy.asarray(a=list[numpy.float128]),1
numpy.min_scalar_type(list[numpy.float128]),1
numpy.ma.core.getmask(a=list[numpy.float128]),1
numpy.float128 == numpy.float128,1
numpy.float128 - numpy.float128,1
numpy.longdouble,2
numpy.finfo.resolution,1
int + numpy.float128,1
int * numpy.float128,1
numpy.float64 > numpy.float128,1
numpy.ndarray /= numpy.float128,1
int <= numpy.float128,1
numpy.int64 == float,1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, mask=numpy.bool_)",1
"numpy.interp(fp=list[Union[float, int]], x=numpy.ma.core.MaskedArray, xp=list[Union[int, numpy.float64]])",1
"numpy.array(list[int], dtype=Type[builtins.float])",1
numpy.ndarray *= numpy.ndarray,2
numpy.ma.core.MaskedArray + numpy.float64,1
numpy.ma.core.MaskedArray > float,1
numpy.sign(numpy.ma.core.MaskedArray),2
numpy.ma.core.MaskedArray * numpy.ma.core.MaskedArray,3
numpy.ma.core.MaskedArray - float,2
numpy.ma.numpy.ma.core.MaskedArrayore.MaskedArray[numpy.ma.numpy.ma.core.MaskedArrayore.MaskedArray] = numpy.ma.core.MaskedArray,2
numpy.ma.core.MaskedArray[numpy.ma.core.MaskedArray],3
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=list[float])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ma.core.MaskedArray, y=numpy.ndarray)",3
numpy.log(int),4
numpy.float64 // int,2
numpy.absolute(numpy.ma.core.MaskedArray),4
numpy.ma.core.MaskedArray / float,2
"numpy.power(float, numpy.ma.core.MaskedArray)",1
numpy.ma.core.MaskedArray *= numpy.ma.core.MaskedArray,1
~numpy.ma.core.MaskedArray,2
numpy.ma.core.MaskedArray /= float,1
"numpy.arange(numpy.float64, numpy.float64, int)",2
"numpy.iterable(y=list[Union[str, tuple[Union[float, int], Union[float, int], Union[float, int]]]])",1
"numpy.array(list[Union[str, tuple[Union[float, int], Union[float, int], Union[float, int]]]])",1
"numpy.ndarray[int] = tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64]",2
"numpy.testing._private.utils.assert_array_equal(err_msg=str, x=numpy.ndarray, y=numpy.ndarray)",1
"numpy.testing._private.utils.assert_array_equal(err_msg=str, x=tuple[float, float, float, float], y=numpy.ndarray)",1
"numpy.ma.core.array(data=list[int], mask=builtins.bool)",1
"numpy.array(list[Union[str, tuple[int, int, int]]])",1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int, int, int])",1
"numpy.array(numpy.ndarray, copy=int, dtype=numpy.dtype, ndmin=builtins.bool)",2
"numpy.ndarray.max(numpy.ndarray, int)",1
"numpy.ndarray.ptp(numpy.ndarray, int)",1
"numpy.ndarray[tuple[numpy.ndarray, int]]",6
"numpy.ndarray[tuple[builtins.ellipsis, int]]",12
numpy.ndarray % float,1
"numpy.ndarray[tuple[builtins.ellipsis, int]] = numpy.ndarray",9
"numpy.ndarray[tuple[numpy.ndarray, int]] = numpy.ndarray",3
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int])",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int])",4
"numpy.ma.extras.masked_all(shape=tuple[int, int])",1
numpy.min_scalar_type(list[NoneType]),1
numpy.ma.core.getmask(a=list[NoneType]),1
numpy.listr.npyio.NpzFile[str],3
numpy.generic.item(numpy.int16),1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float]])",1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float]])",1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float]])",1
"numpy.ndarray.view(numpy.ndarray, Type[numpy.ndarray])",1
"numpy.ndarray[tuple[builtins.ellipsis, int, NoneType]]",1
int += numpy.ndarray,1
numpy.ndarray /= numpy.ndarray,1
numpy.radians(int),7
"numpy.clip(a=numpy.ndarray, a_max=int, a_min=int)",5
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, int, NoneType]]]",1
"numpy.putmask(numpy.ndarray, numpy.ndarray, numpy.ndarray)",4
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[builtins.ellipsis, slinumpy.ndarraye[NoneType, int, NoneType]]] = numpy.ndarray",1
"numpy.gradient(f=numpy.ndarray, varargs=tuple[numpy.float64, numpy.float64])",1
"numpy.ndarray[tuple[builtins.ellipsis, int]] = int",1
numpy.square(numpy.ndarray),1
"numpy.ndarray.dot(numpy.ndarray, numpy.ndarray)",1
"numpy.moveaxis(a=numpy.ndarray, destination=int, source=int)",1
"numpy.ndarray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType]]]",4
"numpy.where(numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.ma.core.MaskedArray[tuple[builtins.ellipsis, int]]",1
"numpy.ma.core.MaskedArray[tuple[builtins.ellipsis, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slinumpy.ma.core.MaskedArraye[NoneType, NoneType, NoneType], slinumpy.ma.core.MaskedArraye[NoneType, NoneType, NoneType], slinumpy.ma.core.MaskedArraye[NoneType, int, NoneType]]] = numpy.ma.core.MaskedArray",1
"numpy.ndarray[tuple[slifloate[NoneType, NoneType, NoneType], slifloate[NoneType, NoneType, NoneType], int]] = float",3
"numpy.zeros(tuple[int, int, int], dtype=numpy.dtype)",1
numpy.dtype == Type[numpy.uint8],3
"numpy.zeros(tuple[int, int, int], numpy.dtype)",1
"numpy.lituple[slice[float, float, builtins.complex], slice[float, float, builtins.complex]].index_tricks.MGridClass[tuple[slice[float, float, builtins.complex], slice[float, float, builtins.complex]]]",1
int * numpy.ma.core.MaskedArray,2
"numpy.ndarray.view(numpy.ndarray, Type[numpy.ma.core.MaskedArray])",1
"numpy.ma.numpy.ma.core.MaskedArrayore.MaskedArray[tuple[builtins.ellipsis, int]] = numpy.ma.core.MaskedArray",2
"numpy.ma.core.MaskedArray[tuple[builtins.ellipsis, int, NoneType]]",1
int += numpy.ma.core.MaskedArray,1
numpy.ma.core.MaskedArray += numpy.ma.core.MaskedArray,1
numpy.ma.core.MaskedArray /= numpy.ma.core.MaskedArray,1
numpy.ma.core.MaskedArray *= int,1
"numpy.clip(a=numpy.ma.core.MaskedArray, a_max=int, a_min=int)",2
"numpy.ma.core.MaskedArray[tuple[builtins.ellipsis, NoneType]]",1
numpy.ma.core.MaskedArray * numpy.ndarray,5
"numpy.where(numpy.ndarray, numpy.ma.core.MaskedArray, numpy.ma.core.MaskedArray)",1
"numpy.gradient(f=numpy.ndarray, varargs=tuple[int, int])",1
numpy.dstack(tup=list[numpy.ndarray]),3
numpy.linalg.norm,1
numpy.tensordot,1
numpy.ndarray.ptp(numpy.ndarray),1
"numpy.lituple[slice[int, int, int], slice[NoneType, int, NoneType]].index_tricks.MGridClass[tuple[slice[int, int, int], slice[NoneType, int, NoneType]]]",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=numpy.float64)",1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float]])",1
"numpy.iterable(y=list[tuple[float, float, float]])",1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float], tuple[float, float, float]])",1
"numpy.array(numpy.ndarray, dtype=Type[builtins.float])",1
"numpy.array(list[tuple[float, numpy.float64, numpy.float64]])",1
"numpy.array(list[tuple[float, int, int]])",1
"numpy.concatenate(list[Union[list[numpy.int64], numpy.ndarray]])",1
"numpy.array(list[tuple[float, Union[float, int], Union[float, int]]])",1
"numpy.array(tuple[tuple[float, float, float], tuple[float, float, float]])",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[list[int]])",8
"numpy.ndarray.any(numpy.ndarray, axis=int)",1
numpy.array(numpy.ma.core.MaskedArray),1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[tuple[int, int, int, int]])",1
numpy.iterable(y=matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray),1
numpy.asarray(a=matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray),1
"numpy.array(matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray, copy=builtins.bool, subok=builtins.bool)",1
"numpy.ma.core.masked_invalid(a=matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray, copy=builtins.bool)",1
numpy.float64 <= numpy.ma.core.MaskedArray,1
numpy.ndarray -= numpy.ma.core.MaskedArray,1
numpy.ndarray.item(numpy.ma.core.MaskedArray),2
numpy.min_scalar_type(matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray),1
numpy.ma.core.getmask(a=matplotlib.tests.test_colors.test_ndarray_subclass_norm.<locals>.MyArray),1
numpy.float64 > numpy.ma.core.MaskedArray,1
"numpy.ndarray.astype(numpy.ma.core.MaskedArray, Type[numpy.float64])",2
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",1
"numpy.empty(tuple[int, int, int], dtype=Type[numpy.uint8])",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType], int]] = int",4
"numpy.ndarray[slibuiltins.boole[int, int, NoneType]] = builtins.bool",1
"numpy.ndarray[slice[numpy.int8, numpy.int64, NoneType]]",2
"numpy.zeros(int, dtype=Type[builtins.bool])",2
"numpy.ndarray[slibuiltins.boole[numpy.int64, numpy.int64, NoneType]] = builtins.bool",1
"numpy.lituple[slice[int, float, float], slice[int, float, float]].index_tricks.MGridClass[tuple[slice[int, float, float], slice[int, float, float]]]",1
numpy.iterable(y=matplotlib.ticker.MaxNLocator),1
numpy.sum(a=list[float]),2
numpy.iterable(y=matplotlib.axes._axes.Axes),1
kiwisolver.Varianumpy.float64le - numpy.float64,1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType]]]",1
"numpy.asarray(a=list[int], dtype=Type[numpy.float64])",3
numpy.ma.core.asarray(a=list[float]),1
"numpy.ndarray[slice[int, numpy.int64, NoneType]]",1
"numpy.take(a=list[float], indices=list[int])",1
"numpy.take(a=numpy.ndarray, indices=list[int])",1
numpy.int64 % int,3
numpy.argmin(a=numpy.ndarray),2
"numpy.ndarray[slice[numpy.int64, NoneType, NoneType]]",3
"numpy.zeros(int, dtype=Type[builtins.float])",1
"numpy.diff(a=numpy.ndarray, axis=int)",5
numpy.interp,1
"numpy.interp(fp=numpy.ndarray, left=int, right=int, x=numpy.ndarray, xp=numpy.ndarray)",1
"numpy.generic.astype(numpy.float64, Type[builtins.int])",1
"numpy.vstack(tup=list[Union[list[numpy.float64], numpy.ndarray]])",3
numpy.ma.core.asarray(a=numpy.float64),1
numpy.min_scalar_type(list[numpy.ma.core.MaskedArray]),1
numpy.ma.core.getmask(a=list[numpy.ma.core.MaskedArray]),1
"numpy.allclose(a=numpy.ndarray, b=numpy.ndarray)",3
"numpy.ndarray[slice[NoneType, numpy.int64, NoneType]]",3
numpy.float64.ndim,1
numpy.asarray(a=list[numpy.ma.core.MaskedArray]),1
"numpy.array(list[tuple[float, float]])",1
numpy.ma.core.asarray(a=int),1
"numpy.lituple[numpy.ndarray, numpy.ndarray].index_tricks.RClass[tuple[numpy.ndarray, numpy.ndarray]]",3
"numpy.ptp(a=numpy.ndarray, axis=int)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",2
numpy.argsort(a=numpy.ndarray),1
numpy.ptp,1
"numpy.resize(a=numpy.ndarray, new_shape=tuple[int, int])",2
"numpy.array(list[Union[int, numpy.float64]])",2
"numpy.ma.core.asarray(a=numpy.ma.core.MaskedArray, dtype=Type[numpy.float64])",1
"numpy.concatenate(list[Union[list, list[Union[numpy.float64, numpy.int64]]]])",2
builtins.str.lower(self=numpy.str_),2
"numpy.array(list[datetime.datetime], dtype=str)",2
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=numpy.ndarray)",1
"numpy.array(datetime.datetime, dtype=str)",1
numpy.ndarray - numpy.datetime64,1
numpy.iterable(y=list[list[datetime.datetime]]),1
"numpy.array(list[list[datetime.datetime]], dtype=str)",1
"numpy.testing._private.utils.assert_array_equal(x=list[float], y=numpy.ndarray)",1
"numpy.array(list[Union[datetime.datetime, str]], dtype=str)",1
numpy.isnan,1
"numpy.asarray(a=tuple[tuple[int, numpy.float64], tuple[int, numpy.float64], tuple[int, numpy.float64], tuple[int, numpy.float64]])",1
float > numpy.float64,2
"numpy.iterable(y=tuple[datetime.datetime, datetime.datetime])",1
numpy.arange(numpy.float64),2
"numpy.asarray(a=tuple[datetime.datetime, datetime.datetime])",1
"numpy.<numpy.vectorize object at 0x7fbfc85173a0>(args=tuple[numpy.ndarray, datetime.timezone])",1
"numpy.array(list[tuple[int, int, int, int, int, int]])",1
"numpy.<numpy.vectorize object at 0x7fbfc85173a0>(args=tuple[numpy.ndarray, dateutil.tz.tz.tzfile])",1
numpy.iterable(y=list[matplotlib.tests.test_dates.test_date2num_dst.<locals>.dt_tzaware]),1
"numpy.testing._private.utils.assert_allclose(actual=list[float], desired=numpy.ndarray)",1
numpy.asarray(a=list[numpy.datetime64]),1
"numpy.arange(int, float, int)",3
numpy.asarray(a=list[matplotlib.axes._subplots.AxesSubplot]),1
numpy.int64 * int,6
numpy.float64(x=int),2
"numpy.array(tuple[float, float])",5
"numpy.clip(a=numpy.ndarray, a_max=numpy.ndarray, a_min=numpy.ndarray)",1
numpy.<numpy.vectorize object at 0x7fbfc8517400>(args=tuple[numpy.ndarray]),1
"numpy.isfinite(tuple[float, int])",1
"numpy.iterable(y=tuple[float, float, float, float])",4
"numpy.testing._private.utils.assert_allclose(actual=tuple[int, int], desired=tuple[int, int], rtol=float)",1
numpy.asarray(a=PIL.Image.Image),1
numpy.uint8 <= int,1
int <= numpy.uint8,1
numpy.float64(x=numpy.uint16),1
numpy.uint16 + numpy.float64,1
numpy.float64 > numpy.uint16,1
"numpy.generic.astype(numpy.uint16, Type[numpy.float32])",2
numpy.min_scalar_type(list[numpy.uint16]),1
numpy.ma.core.getmask(a=list[numpy.uint16]),1
numpy.iterable(y=numpy.uint16),1
numpy.asarray(a=list[numpy.uint16]),1
numpy.float32 > numpy.float32,1
numpy.ndarray -= numpy.float32,1
numpy.ndarray /= numpy.float32,1
"numpy.frombuffer(builtins.bytes, str)",1
numpy.float32 <= int,1
int <= numpy.float32,1
"numpy.generic.astype(numpy.uint16, Type[numpy.float64])",1
numpy.float64 <= numpy.uint16,1
numpy.ndarray -= numpy.uint16,1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, int, NoneType]]] = numpy.ndarray",1
"numpy.linspace(start=int, stop=int)",4
"numpy.ones(shape=tuple[int, int])",1
numpy.ones,7
"numpy.ones(dtype=Type[numpy.uint8], shape=tuple[int, int])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, int]]]",2
"numpy.asarray(a=list[list[Union[int, numpy.float64]]], dtype=Type[builtins.float])",2
"numpy.zeros(tuple[int, int, int], dtype=Type[numpy.uint8])",1
numpy.uint16,3
numpy.uint64 == int,2
numpy.dtype == Type[numpy.uint16],1
numpy.asarray(a=PIL.JpegImagePlugin.JpegImageFile),1
numpy.asarray(a=PIL.TiffImagePlugin.TiffImageFile),1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int, int)",1
numpy.ma.core.asarray(a=list[list[int]]),1
numpy.ndim(a=float),2
"numpy.asarray(a=list[Union[list[int], tuple[int, int]]], dtype=Type[builtins.float])",1
"numpy.ma.core.MaskedArray[tuple[numpy.int64, numpy.int64]]",1
"numpy.asarray(a=list[list[Union[float, int]]], dtype=Type[builtins.float])",1
numpy.int64[int],1
str % numpy.int64,1
"numpy.array(list[list[float]], copy=builtins.bool, subok=builtins.bool)",1
numpy.isfinite(list[int]),1
"numpy.asarray(a=tuple[tuple[int, int], tuple[int, int]])",1
numpy.ndarray /= list[numpy.float64],1
"numpy.zeros(tuple[int, int, int], dtype=Type[builtins.float])",1
"numpy.array(numpy.ndarray, Type[numpy.float32])",2
"numpy.ma.core.MaskedArray[tuple[int, int]]",9
numpy.float64 == numpy.float32,1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.concatenate(tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray], axis=int)",1
numpy.frombuffer,1
"numpy.frombuffer(numpy.ndarray, dtype=Type[numpy.uint8])",1
"numpy.ndarray[sliinte[NoneType, NoneType, int]] = int",1
"numpy.ma.core.concatenate(arrays=tuple[numpy.ndarray, numpy.ma.core.MaskedArray], axis=int)",1
"numpy.identity(dtype=Type[builtins.float], n=int)",1
"numpy.identity(dtype=Type[builtins.bool], n=int)",1
numpy.float32(float),1
"numpy.where(numpy.ndarray, numpy.float32, numpy.float32)",1
numpy.float32(int),1
"numpy.zeros(tuple[int, int], dtype=Type[builtins.bool])",3
"numpy.clip(a=numpy.ndarray, a_max=numpy.float64, a_min=numpy.float64, out=numpy.ndarray)",1
"numpy.generic.astype(numpy.float64, Type[numpy.float32])",2
"numpy.ndarray.newbyteorder(numpy.ndarray, str)",1
numpy.copy(a=numpy.ndarray),2
"numpy.arange(int, dtype=str)",2
"numpy.array(list[list[Union[float, int, int]]], copy=builtins.bool, subok=builtins.bool)",1
numpy.uint16 <= int,1
int <= numpy.uint16,1
numpy.ma.core.MaskedArray.all,3
numpy.ma.core.MaskedArray == int,3
numpy.ma.core.MaskedArray.all(),3
numpy.uint32 <= int,1
int <= numpy.uint32,1
"numpy.ndarray.astype(numpy.ma.core.MaskedArray, Type[numpy.uint8])",1
"numpy.arange(int, dtype=numpy.dtype)",1
numpy.int32 <= int,2
"numpy.array(list[list[Union[float, int, int]]], dtype=Type[numpy.uint64])",1
"numpy.generic.astype(numpy.uint64, Type[numpy.float64])",2
numpy.float64 <= numpy.uint64,1
"numpy.clip(a=numpy.ndarray, a_max=numpy.float64, a_min=NoneType, out=numpy.ndarray)",1
"numpy.array(list[list], copy=builtins.bool, subok=builtins.bool)",1
numpy.float64(x=numpy.float128),3
numpy.float128 + numpy.float64,2
numpy.float128 - numpy.float64,1
"numpy.clip(a=numpy.ndarray, a_max=numpy.float128, a_min=numpy.float128, out=numpy.ndarray)",1
"numpy.array(list[list[builtins.bool]], dtype=Type[builtins.bool])",1
numpy.int32(int),1
numpy.float64(x=numpy.ma.core.MaskedConstant),3
numpy.ma.core.MaskedConstant + numpy.float64,5
numpy.ma.core.MaskedConstant - numpy.float64,1
"numpy.clip(a=numpy.ndarray, a_max=numpy.ma.core.MaskedConstant, a_min=numpy.ma.core.MaskedConstant, out=numpy.ndarray)",1
numpy.iterable(y=numpy.ma.core.MaskedConstant),1
numpy.asarray(a=list[numpy.ma.core.MaskedConstant]),1
numpy.min_scalar_type(list[numpy.ma.core.MaskedConstant]),1
numpy.ma.core.getmask(a=list[numpy.ma.core.MaskedConstant]),1
numpy.ndarray.tobytes(numpy.ndarray),1
"numpy.ma.core.MaskedArray(data=list[int], mask=list[builtins.bool])",2
numpy.ma.core.ravel(a=numpy.float64),2
numpy.concatenate(list),1
numpy.atleast_3d(arys=tuple[list[numpy.ndarray]]),1
"numpy.ndarray + list[Union[float, numpy.float64]]",2
"numpy.full_like(a=list[numpy.float64], fill_value=float)",1
"numpy.array(list[list[Union[float, float, int, numpy.float64]]], Type[builtins.float])",1
"numpy.asanyarray(a=list[tuple[float, numpy.float64]], dtype=Type[builtins.float])",1
numpy.iterable(y=matplotlib.axis.YAxis),1
"numpy.vstack(tup=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray])",3
numpy.ma.core.ravel(a=list[float]),2
numpy.ma.core.ravel(a=float),3
"numpy.broadcast_arrays(args=tuple[numpy.ndarray, list, float, numpy.ndarray, NoneType])",1
"numpy.iterable(y=list[tuple[int, tuple[int, int]]])",1
"numpy.asarray(a=list[Union[list[Union[int, numpy.float64]], numpy.ndarray]], dtype=Type[builtins.float])",1
"numpy.ndarray[tuple[tuple[int, int, int], slice[NoneType, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[tuple[int, int, int, int, int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[tuple[int, int, int, int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.vstack(tup=tuple[list[Union[float, numpy.float64]], numpy.ndarray, list[Union[float, numpy.float64]], list[Union[float, numpy.float64]]])",1
"numpy.vstack(tup=tuple[list[Union[float, numpy.float64]], numpy.ndarray, list[Union[float, numpy.float64]]])",1
"numpy.linspace(num=int, start=float, stop=int)",1
"numpy.array(list[list[Union[float, int]]])",2
"numpy.isfinite(tuple[float, float])",1
numpy.asarray(a=matplotlib.ft2font.FT2Image),1
numpy.prod(a=tuple),1
"numpy.ndarray.reshape(numpy.ndarray, tuple)",1
numpy.arange(numpy.int64),1
"numpy.prod(a=tuple[int, int])",1
numpy.ndarray.base,2
numpy.lib.stride_tricks.DummyArray.base,2
"numpy.tile(A=numpy.ndarray, reps=tuple[int, int])",12
"numpy.full(fill_value=float, shape=int)",1
numpy.core.records.fromrecords,1
numpy.recarray.dtype,1
numpy.rec,1
"numpy.core.records.fromrecords(names=list[str], recList=list[list[datetime.datetime]])",1
numpy.recarray[str],1
"numpy.testing._private.utils.assert_array_equal(x=list[datetime.datetime], y=list[datetime.datetime])",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, atol=float, desired=numpy.ndarray)",74
"numpy.random.mtrand.RandomState.standard_normal(numpy.random.mtrand.RandomState, list[int])",4
numpy.vstack(tup=list[numpy.ndarray]),46
"numpy.ndarray.mean(numpy.ndarray, NoneType, keepdims=builtins.bool)",1
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.float64, desired=float)",4
"numpy.ndarray.mean(numpy.ndarray, int, keepdims=builtins.bool)",1
"numpy.array(float, dtype=numpy.dtype)",1
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.ndarray, desired=float)",2
"numpy.cov(bias=int, m=numpy.ndarray, y=numpy.ndarray)",1
numpy.apply_along_axis,1
"numpy.apply_along_axis(arr=int, axis=numpy.ndarray, func1d=builtins.function)",1
numpy.complex128.real,2
numpy.ndarray.argmax(numpy.ndarray),2
"numpy.mean(a=numpy.ndarray, axis=int)",5
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.float64, desired=numpy.float64)",2
numpy.ndarray.argmin(numpy.ndarray),3
numpy.ndarray.argmax,1
numpy.mean,6
"numpy.testing._private.utils.assert_array_almost_equal_nulp(x=numpy.ndarray, y=numpy.ndarray)",1
"numpy.ndarray[sliinte[numpy.int64, numpy.int64, NoneType]] = int",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.float64, atol=float, desired=int)",4
"numpy.ndarray[sliinte[int, NoneType, NoneType]] = int",2
"numpy.resize(a=numpy.ndarray, new_shape=int)",2
"numpy.roll(a=numpy.ndarray, shift=int)",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.float64, atol=float, desired=float)",1
numpy.isreal(x=numpy.float64),1
numpy.testing.assert_array_almost_equal,2
numpy.atleast_2d(arys=tuple[list]),1
numpy.linalg.LinAlgError,2
"numpy.power(float, float)",1
"numpy.testing._private.utils.assert_array_almost_equal(decimal=int, x=numpy.ndarray, y=list[float])",1
numpy.atleast_2d(arys=tuple[list[list[int]]]),1
numpy.atleast_2d(arys=tuple[list[numpy.ndarray]]),1
numpy.fft.fft(a=numpy.ndarray),3
numpy.ndarray /= numpy.int64,1
"numpy.append(arr=list[numpy.float64], values=numpy.ndarray)",1
"numpy.array(tuple[int, int, float, numpy.float64], dtype=Type[builtins.float])",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=list[int])",3
"numpy.inner(numpy.ndarray, numpy.ndarray)",1
numpy.ndarray -= list[int],1
numpy.ndarray *= list[int],1
"numpy.asarray(a=tuple[numpy.uint8, numpy.uint8, numpy.uint8], dtype=Type[numpy.uint8])",1
"numpy.array(tuple[float, int, float, int], dtype=Type[builtins.float])",1
numpy.iterable(y=list[matplotlib.testing.jpl_units.UnitDbl.UnitDbl]),3
numpy.array(list[builtins.bool]),1
"numpy.asanyarray(a=tuple[tuple[int, float], tuple[float, float]])",1
numpy.dtype == str,1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=list[builtins.bool])",1
"numpy.ma.core.concatenate(arrays=tuple[numpy.ma.core.MaskedArray, numpy.ndarray], axis=int)",1
"numpy.ndarray[tuple[slituple[float, int]e[NoneType, NoneType, NoneType], int]] = tuple[float, int]",2
