function,count
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType], numpy.ndarray]]",1
"numpy.ndarray[tuple[slice[int, int, int], numpy.ndarray, numpy.ndarray]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int], slice[int, int, int]]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int], slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[int, int, int], slice[NoneType, NoneType, NoneType], slice[int, int, int]]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int], slice[int, int, int]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, int, int]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",2
"numpy.testing._private.utils.assert_array_equal(x=tuple[numpy.ndarray], y=list[numpy.ndarray])",1
numpy.random.randint,1
"numpy.unique(ar=numpy.ndarray, return_inverse=builtins.bool)",3
numpy.unique,3
numpy.amax(a=numpy.ndarray),4
numpy.amin(a=numpy.ndarray),6
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, int)",4
numpy.ndarray - numpy.int64,2
"numpy.ndarray[tuple[slice[int, int, NoneType], int, builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], numpy.ndarray, slice[int, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], numpy.ndarray]]",1
"numpy.ndarray[tuple[int, slice[int, int, NoneType], slice[int, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, int], slice[int, int, int]]]",1
numpy.int64 + float,1
numpy.float64 / int,1
int != numpy.int64,1
"numpy.ndarray[tuple[numpy.ndarray, slice[int, int, NoneType]]]",1
"numpy.array(list[Union[int, numpy.float64]])",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=numpy.float64)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int]]",1
"numpy.moveaxis(a=numpy.ndarray, destination=list[int], source=builtins.range)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], numpy.ndarray]]",1
"numpy.moveaxis(a=numpy.float64, destination=numpy.ndarray, source=numpy.ndarray)",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, slice[NoneType, int, NoneType]]]",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.float64, y=numpy.float64)",1
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, int, NoneType], numpy.ndarray]]",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",2
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], int]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], numpy.ndarray, numpy.ndarray]]",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=dask.array.core.Array)",2
"numpy.linspace(num=int, start=int, stop=float)",3
numpy.cos(numpy.ndarray),6
numpy.ravel(a=xarray.core.variable.IndexVariable),1
numpy.ravel(a=xarray.core.variable.Variable),1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType, NoneType]]",2
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.stack(arrays=list[xarray.core.dataarray.DataArray], axis=int)",1
"numpy.ndarray.transpose(numpy.ndarray, builtins.range)",2
"numpy.stack(arrays=list[float], axis=int)",1
numpy.ndarray.any,2
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], int, builtins.ellipsis]] = numpy.ndarray",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[NoneType, NoneType, NoneType], slice[int, int, NoneType], builtins.ellipsis]]",1
numpy.atleast_1d(arys=tuple[pandas.core.indexes.datetimes.DatetimeIndex]),1
numpy.atleast_1d(arys=tuple[list[float]]),1
numpy.atleast_1d(arys=tuple[list[str]]),1
numpy.amin(a=numpy.datetime64),1
numpy.amax(a=numpy.datetime64),1
numpy.atleast_1d(arys=tuple[str]),1
numpy.broadcast(int),1
"numpy.broadcast(list[int], list[int])",1
"numpy.ndarray[tuple[list[int], slice[NoneType, NoneType, NoneType], list[int]]]",1
"numpy.moveaxis(a=int, destination=tuple, source=tuple)",1
"numpy.ndarray[tuple[list[int], list[int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.array(list[list[Union[float, int]]], dtype=Type[builtins.float])",1
numpy.stack(arrays=list[numpy.ndarray]),1
"numpy.issubdtype(arg1=Type[numpy.generic], arg2=Type[numpy.floating])",1
"numpy.issubdtype(arg1=Type[numpy.generic], arg2=Type[numpy.integer])",1
"numpy.issubdtype(arg1=Type[numpy.generic], arg2=Type[numpy.timedelta64])",1
"numpy.issubdtype(arg1=Type[numpy.generic], arg2=Type[numpy.datetime64])",1
numpy.flatiter[int],1
numpy.ndarray / int,2
"numpy.linspace(num=numpy.int64, start=int, stop=int)",1
numpy.ma.core.masked_invalid(a=list[float]),2
numpy.ndarray != numpy.ndarray,1
numpy.inf,4
"numpy.take(a=numpy.ndarray, axis=int, indices=list[int])",2
numpy.take,2
"numpy.testing._private.utils.assert_array_equal(x=list[float], y=numpy.ndarray)",1
"numpy.testing._private.utils.assert_array_equal(x=pandas.core.indexes.datetimes.DatetimeIndex, y=numpy.ndarray)",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",2
numpy.ndarray.take,2
"numpy.ndarray.take(numpy.ndarray, numpy.ndarray, axis=int)",2
numpy.ndarray >= numpy.ndarray,1
numpy.array(list[list[float]]),1
numpy.sqrt(numpy.ndarray),2
numpy.float64 == int,5
numpy.float64 - numpy.float64,2
numpy.float64 <= int,2
numpy.ravel(a=list[numpy.float64]),1
numpy.array(list[numpy.int64]),1
"numpy.percentile(a=numpy.ndarray, q=float)",1
numpy.float64 += int,2
numpy.percentile,2
numpy.float64 == numpy.float64,7
"numpy.percentile(a=numpy.ndarray, q=int)",1
numpy.isfinite(numpy.ndarray),1
numpy.float64 - float,2
numpy.float64 += float,2
numpy.float64 <= numpy.float64,1
numpy.float64 > numpy.float64,1
-numpy.float64,1
numpy.float64 <= numpy.int64,1
numpy.float64 > numpy.int64,1
numpy.float64 <= xarray.core.dataarray.DataArray,1
numpy.float64 > xarray.core.dataarray.DataArray,1
numpy.ndarray - float,1
numpy.float64 - int,2
numpy.float64 += builtins.bool,1
numpy.float64 <= float,1
numpy.float64 > int,1
numpy.float64 > float,1
numpy.float64 + int,1
"numpy.prod(a=tuple[int, int, int, int])",1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, size=tuple[int, int, int])",1
"numpy.linspace(num=numpy.int64, start=float, stop=float)",1
"numpy.maximum(numpy.ndarray, int)",2
"numpy.minimum(numpy.ndarray, int)",1
"numpy.maximum(xarray.core.dataarray.DataArray, int)",3
"numpy.minimum(xarray.core.dataarray.DataArray, int)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
xarray.core.varianumpy.datetime64le.Varianumpy.datetime64le == numpy.datetime64,1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray]]",1
numpy.int64 += int,1
numpy.int64 <= numpy.int64,1
numpy.int64 > numpy.int64,1
numpy.float64 + numpy.ma.core.MaskedArray,1
numpy.sort(a=numpy.ndarray),1
numpy.ma.core.MaskedArray * numpy.float64,1
numpy.asarray(a=numpy.ma.core.MaskedArray),1
xarray.core.varianumpy.str_le.Varianumpy.str_le == numpy.str_,1
numpy.builtins.boolool_ == builtins.bool,2
numpy.cos(int),1
numpy.cos(xarray.core.dataarray.DataArray),2
"numpy.maximum(int, int)",4
"numpy.maximum(int, xarray.core.variable.Variable)",2
"numpy.maximum(int, xarray.core.dataarray.DataArray)",2
"numpy.maximum(int, xarray.core.dataset.Dataset)",2
"numpy.maximum(xarray.core.dataset.Dataset, int)",1
"numpy.maximum(numpy.ndarray, xarray.core.variable.Variable)",2
"numpy.maximum(xarray.core.variable.Variable, numpy.ndarray)",1
"numpy.maximum(numpy.ndarray, xarray.core.dataarray.DataArray)",2
"numpy.maximum(xarray.core.dataarray.DataArray, numpy.ndarray)",1
"numpy.maximum(numpy.ndarray, xarray.core.dataset.Dataset)",2
"numpy.maximum(xarray.core.dataset.Dataset, numpy.ndarray)",2
"numpy.maximum(xarray.core.variable.Variable, xarray.core.variable.Variable)",4
"numpy.maximum(xarray.core.variable.Variable, xarray.core.dataset.Dataset)",2
"numpy.maximum(xarray.core.dataset.Dataset, xarray.core.variable.Variable)",1
"numpy.maximum(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",5
"numpy.maximum(xarray.core.dataarray.DataArray, xarray.core.dataset.Dataset)",1
"numpy.maximum(xarray.core.dataset.Dataset, xarray.core.dataset.Dataset)",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.float64, y=float)",1
numpy.frexp(numpy.ndarray),2
numpy.frexp(xarray.core.variable.Variable),1
"numpy.maximum(numpy.ndarray, numpy.float64)",1
"numpy.maximum(numpy.float64, numpy.ndarray)",1
"numpy.maximum(xarray.core.dataarray.DataArray, xarray.core.groupby.DataArrayGroupBy)",1
"numpy.add(xarray.core.dataset.Dataset, xarray.core.dataset.Dataset)",1
numpy.add,4
"numpy.add(xarray.core.dataarray.DataArray, int, dtype=Type[numpy.float64])",1
"numpy.maximum(xarray.core.dataarray.DataArray, xarray.tests.test_ufuncs.test_xarray_defers_to_unrecognized_type.<locals>.Other)",1
"numpy.sin(xarray.core.dataarray.DataArray, out=xarray.tests.test_ufuncs.test_xarray_defers_to_unrecognized_type.<locals>.Other)",1
"numpy.add(numpy.ndarray, dask.array.core.Array)",1
"numpy.add(dask.array.core.Array, numpy.ndarray)",1
numpy.sin,2
numpy.angle(z=numpy.ndarray),1
numpy.angle(z=xarray.core.dataarray.DataArray),1
numpy.arccos(xarray.core.dataarray.DataArray),1
numpy.arccosh(xarray.core.dataarray.DataArray),1
numpy.arcsin(xarray.core.dataarray.DataArray),1
numpy.arcsinh(xarray.core.dataarray.DataArray),1
numpy.arctan(xarray.core.dataarray.DataArray),1
"numpy.arctan2(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.arctanh(xarray.core.dataarray.DataArray),1
numpy.ceil(xarray.core.dataarray.DataArray),1
numpy.conjugate(xarray.core.dataarray.DataArray),1
"numpy.copysign(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.cosh(xarray.core.dataarray.DataArray),1
numpy.deg2rad(xarray.core.dataarray.DataArray),1
numpy.degrees(xarray.core.dataarray.DataArray),1
numpy.exp(xarray.core.dataarray.DataArray),1
numpy.expm1(xarray.core.dataarray.DataArray),1
numpy.fabs(xarray.core.dataarray.DataArray),1
numpy.ceil(numpy.ndarray),1
numpy.floor(xarray.core.dataarray.DataArray),1
"numpy.fmax(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.fmin(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.fmod(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.frexp(xarray.core.dataarray.DataArray),1
"numpy.hypot(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.iscomplex(x=xarray.core.dataarray.DataArray),1
numpy.isfinite(xarray.core.dataarray.DataArray),1
numpy.isinf(xarray.core.dataarray.DataArray),1
"numpy.ldexp(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.log(xarray.core.dataarray.DataArray),1
numpy.log10(xarray.core.dataarray.DataArray),1
numpy.log1p(xarray.core.dataarray.DataArray),1
numpy.log2(xarray.core.dataarray.DataArray),1
"numpy.logaddexp(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.logaddexp2(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.logical_and(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.logical_not(xarray.core.dataarray.DataArray),1
"numpy.logical_or(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.logical_xor(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.minimum(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
"numpy.nextafter(xarray.core.dataarray.DataArray, xarray.core.dataarray.DataArray)",1
numpy.rad2deg(xarray.core.dataarray.DataArray),1
numpy.radians(xarray.core.dataarray.DataArray),1
numpy.rint(numpy.ndarray),1
numpy.sign(numpy.ndarray),1
numpy.signbit(numpy.ndarray),1
numpy.sinh(numpy.ndarray),1
numpy.square(numpy.ndarray),1
numpy.tan(numpy.ndarray),1
numpy.tanh(numpy.ndarray),1
numpy.trunc(numpy.ndarray),1
numpy.cos(float),1
"numpy.testing._private.utils.assert_array_equal(x=list[numpy.ndarray], y=list[list[int]])",2
"numpy.testing._private.utils.assert_array_equal(x=pandas.core.indexes.base.Index, y=list[str])",2
"numpy.array(int, dtype=Type[builtins.object])",2
numpy.isclose,1
"numpy.isclose(a=numpy.float64, b=numpy.float64)",1
"numpy.array(list[int], dtype=Type[builtins.float])",1
"numpy.array(list[Union[float, int]], dtype=Type[builtins.float])",1
"numpy.isclose(a=numpy.float64, b=numpy.float64, rtol=float)",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.Variable, y=numpy.ndarray)",28
numpy.logical_not(builtins.bool),1
"numpy.broadcast_to(array=float, shape=tuple[int])",1
numpy.int_,1
"numpy.testing._private.utils.assert_equal(actual=numpy.int64, desired=int)",1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=numpy.int32)",1
numpy.int32.dtype,1
numpy.dtype == Type[numpy.int32],2
numpy.asarray(a=list[numpy.float32]),1
"numpy.testing._private.utils.assert_equal(actual=numpy.float32, desired=numpy.float32)",1
"numpy.testing._private.utils.assert_equal(actual=numpy.str_, desired=str)",1
numpy.datetime64(datetime.datetime),3
"numpy.testing._private.utils.assert_equal(actual=numpy.datetime64, desired=numpy.datetime64)",2
Type[numpy.datetime64] == Type[numpy.datetime64],2
numpy.datetime64.dtype,3
numpy.timedelta64(datetime.timedelta),3
numpy.asarray(a=list[numpy.timedelta64]),1
"numpy.testing._private.utils.assert_equal(actual=numpy.timedelta64, desired=numpy.timedelta64)",2
numpy.asarray(a=list[xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper]),1
"numpy.testing._private.utils.assert_equal(actual=xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper, desired=xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper)",1
numpy.ndarray[int] = list[int],1
numpy.datetime64 == numpy.datetime64,3
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.str])",3
xarray.core.varianumpy.ndarrayle.Varianumpy.ndarrayle * numpy.ndarray,1
xarray.core.varianumpy.ndarrayle.Varianumpy.ndarrayle - numpy.ndarray,1
numpy.ndarray - xarray.core.variable.Variable,1
"numpy.subtract(numpy.ndarray, numpy.ndarray)",1
Type[numpy.dtypeuiltins.float] == numpy.dtype,6
numpy.sin(xarray.core.variable.Variable),3
numpy.ndarray == numpy.datetime64,1
"numpy.arange(int, dtype=Type[numpy.float32])",1
numpy.ndarray != str,1
"numpy.ndarray.ravel(numpy.ndarray, order=str)",1
numpy.dtype(pandas.core.dtypes.dtypes.DatetimeTZDtype),1
"numpy.ndarray[tuple[list[int], slice[NoneType, NoneType, NoneType]]]",2
numpy.uint64(int),1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], tuple[list[int], list[int]]]]",1
"numpy.ndarray[tuple[NoneType, builtins.ellipsis]]",1
numpy.asarray(a=list[list[list[list[int]]]]),1
"numpy.full_like(a=numpy.ndarray, dtype=Type[builtins.bool], fill_value=builtins.bool)",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=builtins.bool, pad_width=tuple[tuple[int, int], tuple[int, int], tuple[int, int]])",1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
numpy.timedelta64 == numpy.timedelta64,2
"numpy.timedelta64(datetime.timedelta, str)",1
"numpy.ndarray[slinumpy.ndarraye[NoneType, NoneType, NoneType]] = numpy.ndarray",1
numpy.ndarray.attrs,1
str % numpy.ndarray,1
numpy.array(list[datetime.datetime]),1
numpy.ndarray[list],1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int]]",1
numpy.ndarray[tuple[builtins.ellipsis]] = numpy.ndarray,1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.Variable, y=numpy.int64)",4
numpy.asarray(a=numpy.str_),1
numpy.roll,1
"numpy.roll(a=numpy.ndarray, axis=int, shift=int)",1
"numpy.random.mtrand.RandomState.randn(numpy.random.mtrand.RandomState, int, int, int, int)",1
"numpy.ndarray[tuple] = tuple[str, int]",1
numpy.asarray(a=builtins.object),1
"numpy.ndarray[int] = tuple[str, int]",1
"numpy.std(a=numpy.ndarray, axis=int)",1
"numpy.ndarray.std(numpy.ndarray, axis=int)",1
"numpy.std(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.ndarray.std(numpy.ndarray, axis=tuple[int, int])",1
numpy.std(a=numpy.ndarray),1
numpy.std,1
"numpy.nanpercentile(a=numpy.ndarray, axis=NoneType, q=numpy.float64)",1
"numpy.nanpercentile(a=numpy.ndarray, axis=NoneType, q=numpy.ndarray)",1
"numpy.nanpercentile(a=numpy.ndarray, axis=int, q=numpy.ndarray)",2
"numpy.nanpercentile(a=numpy.ndarray, axis=list[int], q=numpy.ndarray)",1
"numpy.nancumprod(a=numpy.ndarray, axis=int, dtype=NoneType)",1
"numpy.nanmedian(a=numpy.ndarray, axis=NoneType)",1
"numpy.all(a=numpy.ndarray, axis=int)",1
"numpy.nanargmax(a=numpy.ndarray, axis=NoneType)",1
"numpy.mean(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",2
"numpy.mean(a=numpy.ndarray, keepdims=builtins.bool)",2
numpy.ones_like(a=xarray.core.variable.Variable),2
"numpy.ndarray[tuple[numpy.ndarray, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",2
"numpy.ndarray[tuple[xarray.xarray.core.variable.Variableore.variable.Variable, xarray.xarray.core.variable.Variableore.variable.Variable]] = xarray.core.variable.Variable",1
"numpy.ndarray[tuple[slixarray.core.variable.Variablee[NoneType, NoneType, NoneType], xarray.xarray.core.variable.Variableore.variable.Variable]] = xarray.core.variable.Variable",1
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], numpy.ndarray]] = numpy.ndarray",1
"numpy.ndarray[tuple[xarray.list[int]ore.variable.Variable, xarray.list[int]ore.variable.Variable]] = list[int]",1
"numpy.ndarray[tuple[numpy.ndarray, slinumpy.ndarraye[NoneType, NoneType, NoneType], numpy.ndarray]] = numpy.ndarray",1
numpy.median,1
"numpy.median(a=numpy.ndarray, axis=tuple[int])",1
"numpy.amax(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int], dtype=NoneType)",1
numpy.asarray(a=list[numpy.int32]),1
"numpy.testing._private.utils.assert_equal(actual=numpy.float64, desired=float)",1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=numpy.float32)",1
numpy.float32.dtype,1
numpy.isnat(dask.array.core.Array),1
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper)",1
"numpy.result_type(dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array)",1
"numpy.multiply(numpy.ndarray, dask.array.core.Array)",1
"numpy.subtract(numpy.ndarray, dask.array.core.Array)",1
numpy.ndarray == numpy.float32,2
"numpy.asarray(a=numpy.datetime64, dtype=NoneType)",1
numpy.ndarray.ravel,1
numpy.ndarray | dask.array.core.Array,1
numpy.ndarrayuiltins.complex * numpy.ndarray,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], list[int]]]",2
"numpy.array(tuple[int, int, int])",1
"numpy.array_equal(a1=numpy.ndarray, a2=tuple[int, int, int])",1
numpy.array(dask.array.core.Array),2
"numpy.broadcast(dask.array.core.Array, str)",1
"numpy.ones(dtype=Type[builtins.bool], shape=tuple[int])",1
"numpy.ndarray[tuple[list[int], list[int]]]",1
"numpy.ndarray[tuple[tuple[list[int], list[int]], builtins.ellipsis]]",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.IndexVariable, y=numpy.ndarray)",4
"numpy.broadcast_to(array=float, shape=tuple)",1
numpy.array(numpy.datetime64),1
numpy.isscalar(element=numpy.datetime64),1
numpy.isscalar(element=xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper),1
numpy.ndarray[tuple] = xarray.tests.test_variable.VariableSubclassobjects.test_index_0d_object.<locals>.HashableItemWrapper,1
"numpy.empty(tuple[int], dtype=Type[builtins.object])",1
numpy.ndarray.squeeze(numpy.ndarray),1
numpy.isscalar(element=list[int]),1
numpy.ndarray[tuple] = list[int],1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.IndexVariable, y=xarray.core.variable.Variable)",1
numpy.isscalar(element=pandas._libs.tslibs.period.Period),1
numpy.ndarray[tuple] = pandas._libs.tslibs.period.Period,1
xarray.core.varianumpy.ndarrayle.IndexVarianumpy.ndarrayle * numpy.ndarray,1
"numpy.multiply(numpy.ndarray, numpy.ndarray)",1
numpy.sin(xarray.core.variable.IndexVariable),2
"numpy.take(a=numpy.ndarray, axis=int, indices=numpy.ndarray)",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.IndexVariable, y=numpy.int64)",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=xarray.core.variable.IndexVariable)",1
Type[numpy.ndarray] == Type[numpy.ndarray],3
numpy.asarray(a=pandas.core.frame.DataFrame),1
numpy.ma.core.MaskedArray(data=numpy.ndarray),1
numpy.array(list[numpy.datetime64]),1
"numpy.full_like(a=xarray.core.variable.Variable, dtype=Type[builtins.bool], fill_value=builtins.bool)",1
numpy.asarray(a=xarray.tests.test_variable.TestAsCompatibleData.test_unsupported_type.<locals>.CustomArray),1
"numpy.allclose(a=xarray.core.variable.Variable, b=numpy.ndarray)",2
"numpy.ndarray[tuple[xarray.core.variable.Variable, xarray.core.variable.Variable]]",1
numpy.isscalar(element=xarray.core.indexing.MemoryCachedArray),1
"numpy.asarray(a=xarray.core.indexing.DaskIndexingAdapter, dtype=NoneType)",1
"numpy.asarray(a=dask.array.core.Array, dtype=NoneType)",1
numpy.ndarray != float,1
numpy.random.choice,2
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, int, int, replace=builtins.bool)",2
"numpy.transpose(a=numpy.ndarray, axes=tuple[int, int, int])",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int, int], dtype=NoneType)",1
"numpy.atleast_1d(arys=tuple[tuple[int, int, int]])",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int, int])",1
