function,count
"numpy.ndarray.searchsorted(numpy.ndarray, pandas.core.arrays.interval.IntervalArray, side=NoneType, sorter=str)",1
"numpy.ndarray.searchsorted(numpy.ndarray, pandas.core.arrays.integer.IntegerArray, side=NoneType, sorter=str)",1
"numpy.ndarray.searchsorted(numpy.ndarray, pandas.core.arrays.datetimes.DatetimeArray, side=NoneType, sorter=str)",1
"numpy.arange(int, step=int)",1
"numpy.arange(int, step=float)",1
"numpy.linspace(num=int, start=int, stop=float)",1
"numpy.linspace(num=int, start=float, stop=int)",1
"numpy.array(tuple[int, int, int, int, int, int, int, int, int, int], copy=builtins.bool)",1
numpy.ndarray[numpy.int64] = builtins.bool,1
"numpy.ndarray[slilist[Union[int, pandas._libs.interval.Interval]]e[NoneType, NoneType, NoneType]] = list[Union[int, pandas._libs.interval.Interval]]",1
numpy.exp(pandas.core.indexes.multi.MultiIndex),1
numpy.expm1(pandas.core.indexes.multi.MultiIndex),1
numpy.log2(pandas.core.indexes.multi.MultiIndex),1
numpy.log1p(pandas.core.indexes.multi.MultiIndex),1
numpy.sin(pandas.core.indexes.multi.MultiIndex),1
numpy.tan(pandas.core.indexes.multi.MultiIndex),1
numpy.arccos(pandas.core.indexes.multi.MultiIndex),1
numpy.sinh(pandas.core.indexes.multi.MultiIndex),1
numpy.tanh(pandas.core.indexes.multi.MultiIndex),1
numpy.arccosh(pandas.core.indexes.multi.MultiIndex),1
numpy.deg2rad(pandas.core.indexes.multi.MultiIndex),1
numpy.isfinite(pandas.core.indexes.multi.MultiIndex),1
numpy.isnan(pandas.core.indexes.multi.MultiIndex),1
"numpy.ndarray[slilist[Union[NoneType, float, int, pandas._libs.tslibs.nattype.NaTType, str]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, float, int, pandas._libs.tslibs.nattype.NaTType, str]]",1
numpy.int8 == numpy.int64,1
"numpy.array(tuple[int, int], copy=builtins.bool)",1
"numpy.repeat(a=numpy.ndarray, repeats=numpy.int64)",1
"numpy.ndarray[slilist[tuple[int, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[tuple[int, pandas._libs.tslibs.timestamps.Timestamp]]",1
"numpy.array(list[Union[numpy.dtype, pandas.core.dtypes.dtypes.CategoricalDtype, pandas.core.dtypes.dtypes.DatetimeTZDtype]])",1
"numpy.tile(A=pandas.core.indexes.datetimes.DatetimeIndex, reps=int)",1
"numpy.delete(arr=numpy.ndarray, obj=list)",1
numpy.ndarray << numpy.ndarray,2
"numpy.random.mtrand.RandomState.permutation(numpy.random.mtrand.RandomState, list[tuple[int, int]])",1
pandas.core.indexes.multi.MultiIndex == numpy.ndarray,1
"numpy.ndim(a=list[Union[int, pandas._libs.tslibs.nattype.NaTType]])",1
numpy.int64 -= int,3
"numpy.ndarray.searchsorted(numpy.ndarray, numpy.int64, side=str)",1
numpy.ndarray == list[int],1
"numpy.ndarray[slilist[tuple[float, int]]e[NoneType, NoneType, NoneType]] = list[tuple[float, int]]",1
"numpy.ndarray[slilist[tuple[int, float]]e[NoneType, NoneType, NoneType]] = list[tuple[int, float]]",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
"numpy.array(list[int], dtype=Type[builtins.float])",2
"numpy.array(list[Union[NoneType, int]], dtype=Type[builtins.NoneType])",1
"numpy.array(list[Union[float, int]], dtype=Type[builtins.float])",2
"numpy.array(list[Union[int, pandas._libs.tslibs.nattype.NaTType]], dtype=Type[pandas._libs.tslibs.nattype.NaTType])",1
"numpy.array(list[Union[int, pandas._libs.missing.NAType]], dtype=Type[pandas._libs.missing.NAType])",1
"numpy.arange(numpy.int64, int, NoneType)",1
"numpy.in1d(ar1=numpy.ndarray, ar2=numpy.ndarray, assume_unique=builtins.bool)",1
"numpy.ndarray[slilist[tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int]]e[NoneType, NoneType, NoneType]] = list[tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int]]",1
"numpy.ndarray[slilist[tuple[Union[float, int], Union[float, int], Union[float, int], Union[float, int], Union[float, int], int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int]]e[NoneType, NoneType, NoneType]] = list[tuple[Union[float, int], Union[float, int], Union[float, int], Union[float, int], Union[float, int], int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int]]",1
"numpy.asarray(a=tuple[float, float, float, float, float, float, float], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[tuple[int, Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp]]]e[NoneType, NoneType, NoneType]] = list[tuple[int, Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp]]]",1
"numpy.repeat(a=builtins.range, repeats=int)",1
"numpy.any(a=list[numpy.ndarray], axis=int)",1
"numpy.all(a=list[numpy.ndarray], axis=int)",1
"numpy.array(tuple[float, float, str], copy=builtins.bool)",1
"numpy.asarray(a=tuple[float, float, str], dtype=Type[builtins.object])",1
numpy.in1d,1
"numpy.arange(numpy.int64, numpy.int64, NoneType)",1
"numpy.ndarray[slibuiltins.boole[numpy.int64, numpy.int64, NoneType]] = builtins.bool",2
"numpy.ndarray[slilist[tuple[str, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[tuple[str, numpy.int64]]",1
"numpy.ndarray[slilist[Union[float, tuple[float, datetime.datetime]]]e[NoneType, NoneType, NoneType]] = list[Union[float, tuple[float, datetime.datetime]]]",1
"numpy.concatenate(tuple[numpy.ndarray, numpy.ndarray])",4
"numpy.array(list[Union[int, pandas._libs.tslibs.timestamps.Timestamp]], copy=builtins.bool)",1
"numpy.asarray(a=list[Union[int, pandas._libs.tslibs.timestamps.Timestamp]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp, int, int], dtype=Type[builtins.object])",1
"numpy.array(tuple[int, int, pandas._libs.tslibs.timestamps.Timestamp, pandas._libs.tslibs.timestamps.Timestamp], copy=builtins.bool)",1
"numpy.where(tuple[builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool, builtins.bool], numpy.ndarray, float)",1
"numpy.asarray(a=list[Union[float, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.period.Period]])",1
"numpy.asarray(a=list[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.period.Period, str]])",1
numpy.asarray(a=pandas._libs.tslibs.period.Period),1
"numpy.ndarray[slice[str, NoneType, NoneType]]",1
"numpy.repeat(a=pandas.core.indexes.period.PeriodIndex, axis=int, repeats=int)",1
"numpy.repeat(a=pandas.core.indexes.period.PeriodIndex, repeats=int)",1
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.period.Period, str]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.period.Period, str]]",1
"numpy.array(pandas.core.arrays.period.PeriodArray, dtype=str)",1
"numpy.array(pandas.core.arrays.period.PeriodArray, dtype=Type[numpy.int64])",1
"numpy.asarray(a=pandas.core.indexes.period.PeriodIndex, dtype=str)",1
"numpy.array(pandas.core.indexes.period.PeriodIndex, dtype=str)",2
"numpy.asarray(a=pandas.core.indexes.period.PeriodIndex, dtype=Type[numpy.int64])",1
"numpy.array(pandas.core.indexes.period.PeriodIndex, dtype=Type[numpy.float64])",1
"numpy.array(pandas.core.indexes.period.PeriodIndex, dtype=Type[numpy.int32])",1
"numpy.array(pandas.core.indexes.period.PeriodIndex, dtype=Type[numpy.uint64])",1
"numpy.repeat(a=pandas.core.indexes.range.RangeIndex, repeats=int)",1
pandas.core.indexes.range.RangeIndex == numpy.ndarray,3
numpy.bool_uiltins.numpy.bool_ool == numpy.bool_,1
"numpy.concatenate(tuple[pandas.core.indexes.range.RangeIndex, pandas.core.indexes.base.Index])",1
"numpy.concatenate(tuple[pandas.core.indexes.base.Index, pandas.core.indexes.range.RangeIndex])",1
"numpy.ndim(a=list[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType]])",1
"numpy.array(list[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType]], copy=builtins.bool)",2
"numpy.array(list[Union[float, pandas._libs.tslibs.nattype.NaTType, str]], copy=builtins.bool)",1
"numpy.ndim(a=list[Union[float, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta]])",1
"numpy.array(list[Union[float, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta]], copy=builtins.bool)",1
"numpy.array(list[Union[float, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta]])",1
"numpy.ndim(a=list[Union[datetime.timedelta, numpy.timedelta64, pandas.tseries.offsets.Second, str]])",1
"numpy.array(list[Union[datetime.timedelta, numpy.timedelta64, pandas.tseries.offsets.Second, str]], copy=builtins.bool)",1
"numpy.array(list[datetime.timedelta], copy=builtins.bool)",1
numpy.ndim(a=list[datetime.timedelta]),1
"numpy.ndim(a=list[Union[NoneType, str]])",2
"numpy.putmask(numpy.ndarray, numpy.ndarray, pandas._libs.tslibs.timedeltas.Timedelta)",2
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.timedeltas.Timedelta, str]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.timedeltas.Timedelta, str]]",1
"numpy.repeat(a=pandas.core.indexes.timedeltas.TimedeltaIndex, repeats=int)",2
numpy.argsort(a=pandas.core.indexes.timedeltas.TimedeltaIndex),1
"numpy.where(pandas.core.series.Series, numpy.ndarray, int)",1
"numpy.asarray(a=pandas.core.arrays.timedeltas.TimedeltaArray, dtype=numpy.dtype)",2
"numpy.asarray(a=tuple[pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timedeltas.Timedelta, pandas._libs.tslibs.timedeltas.Timedelta], dtype=Type[builtins.object])",1
numpy.ndarray[tuple[numpy.ndarray]] = list[int],1
numpy.ndarray[tuple[list[int]]] = int,1
numpy.ndarray[tuple[list[int]]] = list[int],1
"numpy.eye(N=int, dtype=numpy.dtype)",1
"numpy.ndarray[tuple[numpy.ndarray, int]] = list[str]",1
numpy.uint64 == numpy.uint8,1
"numpy.ndarray[tuple[slilist[str]e[int, int, NoneType], int]] = list[str]",1
numpy.uint64 == numpy.uint16,1
numpy.uint64 == numpy.uint32,1
numpy.int64 == numpy.int16,1
numpy.asarray(a=list[pandas._libs.interval.Interval]),1
pandas.core.arrays.integer.UInt8Dtype == Type[numpy.object_],1
pandas.core.arrays.integer.UInt16Dtype == Type[numpy.object_],1
pandas.core.arrays.integer.UInt32Dtype == Type[numpy.object_],1
pandas.core.arrays.integer.UInt64Dtype == Type[numpy.object_],1
int == numpy.int8,1
pandas.core.arrays.integer.Int8Dtype == Type[numpy.object_],1
pandas.core.arrays.integer.Int16Dtype == Type[numpy.object_],1
int == numpy.int32,2
pandas.core.arrays.integer.Int32Dtype == Type[numpy.object_],1
int == numpy.uint8,1
int == numpy.uint32,1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], int]] = numpy.ndarray",1
"numpy.core.records.fromarrays(arrayList=list[list[str]], names=list[str])",1
numpy.ndarray[int] = builtins.complex,1
"numpy.array_equal(a1=list[Union[int, numpy.int32]], a2=numpy.ndarray)",1
"numpy.array(list[Union[int, numpy.int16]], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.asarray(a=list[Union[int, numpy.int16]])",1
"numpy.ndarray[slilist[Union[builtins.complex, float]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, float]]",1
"numpy.ndarray[slilist[builtins.complex]e[NoneType, NoneType, NoneType]] = list[builtins.complex]",1
"numpy.ndim(a=list[Union[datetime.date, str]])",1
"numpy.asarray(a=list[Union[datetime.date, str]])",1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, int)",1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, float)",1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, pandas.core.indexes.numeric.Float64Index)",1
"numpy.ndarray[slilist[Union[builtins.complex, str]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, str]]",1
numpy.dtype(builtins.complex),1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, pandas.core.indexes.base.Index)",1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, builtins.bool)",1
"numpy.where(numpy.ndarray, numpy.ndarray, builtins.complex)",1
numpy.complex128uiltins.complex != numpy.complex128,1
"numpy.where(numpy.ndarray, numpy.ndarray, builtins.bool)",1
"numpy.ndarray[slilist[Union[numpy.bool_, str]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.bool_, str]]",1
numpy.bool_uiltins.numpy.bool_ool != numpy.bool_,1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, pandas.core.indexes.numeric.Int64Index)",1
"numpy.ndarray[slilist[Union[int, numpy.complex128]]e[NoneType, NoneType, NoneType]] = list[Union[int, numpy.complex128]]",1
"numpy.ndarray[slilist[Union[float, numpy.bool_]]e[NoneType, NoneType, NoneType]] = list[Union[float, numpy.bool_]]",1
"numpy.ndarray[slilist[Union[builtins.complex, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, numpy.int64]]",1
"numpy.ndarray[slilist[Union[builtins.complex, numpy.float64]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, numpy.float64]]",1
"numpy.ndarray[slilist[Union[builtins.complex, numpy.complex128]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, numpy.complex128]]",1
"numpy.ndarray[slilist[Union[builtins.complex, numpy.bool_]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, numpy.bool_]]",1
"numpy.ndarray[slilist[Union[builtins.bool, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.bool, numpy.int64]]",1
"numpy.ndarray[slilist[Union[builtins.bool, numpy.float64]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.bool, numpy.float64]]",1
"numpy.where(numpy.ndarray, numpy.ndarray, pandas.core.arrays.datetimes.DatetimeArray)",1
"numpy.where(pandas.core.indexes.base.Index, numpy.ndarray, numpy.ndarray)",1
"numpy.asarray(a=list[Union[numpy.datetime64, pandas._libs.tslibs.timestamps.Timestamp]])",1
"numpy.asarray(a=list[Union[datetime.datetime, pandas._libs.tslibs.timestamps.Timestamp]])",1
"numpy.ndim(a=list[Union[datetime.timedelta, str]])",1
"numpy.array(list[Union[datetime.timedelta, str]], copy=builtins.bool)",1
"numpy.putmask(numpy.ndarray, numpy.ndarray, builtins.complex)",1
Type[numpy.float64] == Type[numpy.complex128],1
Type[numpy.complex128] == Type[numpy.complex128],1
Type[Type[numpy.complex128]uiltins.oType[numpy.complex128]ject] == Type[numpy.complex128],1
"numpy.issubdtype(arg1=Type[numpy.complex128], arg2=Type[numpy.integer])",1
numpy.asarray(a=builtins.complex),1
"numpy.ndarray[tuple[numpy.ndarray, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
numpy.ndarray[numpy.ndarray] = pandas.core.indexes.datetimes.DatetimeIndex,1
numpy.datetime64(pandas._libs.tslibs.timestamps.Timestamp),4
numpy.ndarray[float] = int,1
numpy.float64 in pandas.core.indexes.numeric.Float64Index,1
numpy.float64 in pandas._libs.index.Float64Engine,1
"numpy.ndarray[sliinte[float, int, NoneType]] = int",1
"numpy.ndarray[sliinte[int, float, NoneType]] = int",1
"numpy.ndarray[sliinte[float, float, NoneType]] = int",1
"numpy.ndarray[sliinte[numpy.int64, numpy.int64, NoneType]] = int",2
"numpy.random.mtrand.RandomState.random_sample(numpy.random.mtrand.RandomState, tuple[int, int])",2
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType]]]",3
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[int, int, NoneType]]] = int",1
"numpy.ndarray[slilist[int]e[int, NoneType, int]] = list[int]",1
numpy.asarray(a=list[list[int]]),1
numpy.str_ == str,3
numpy.array(numpy.str_),1
numpy.ndarray[int] = numpy.str_,1
"numpy.ndarray[slilist[int]e[NoneType, int, NoneType]] = list[int]",1
"numpy.zeros(int, dtype=Type[builtins.complex])",1
"numpy.zeros(int, dtype=Type[numpy.float64])",1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, size=tuple[int, int, int])",3
"numpy.asarray(a=numpy.ndarray, dtype=Type[numpy.uint64])",1
"numpy.ndarray[tuple[int, int]] = list[int]",1
"numpy.ndarray[tuple[int, int]] = pandas.tests.indexing.test_indexing.TestFancy.test_setitem_list.<locals>.TO",1
numpy.array(pandas.tests.indexing.test_indexing.TestFancy.test_setitem_list.<locals>.TO),1
"numpy.ix_(args=tuple[list[int], list[int]])",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",1
numpy.ndarray[list[int]] = int,1
numpy.ndarray[int] = NoneType,2
"numpy.ndarray[slilist[Union[datetime.datetime, pandas._libs.tslibs.nattype.NaTType]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.datetime, pandas._libs.tslibs.nattype.NaTType]]",1
"numpy.ndarray[tuple[int, numpy.ndarray]] = numpy.datetime64",1
"numpy.place(arr=numpy.ndarray, mask=numpy.ndarray, vals=builtins.range)",1
"Type[numpy.uint64] in tuple[Type[numpy.object_], Type[builtins.object]]",1
"numpy.asarray(a=list[int], dtype=Type[numpy.uint64])",1
"numpy.asarray(a=list[tuple[int, int]])",1
"numpy.delete(arr=numpy.ndarray, axis=int, obj=int)",1
"numpy.ndarray[slistre[NoneType, NoneType, NoneType]] = str",3
"numpy.asarray(a=tuple[int, int, int, tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.array(pandas.core.series.Series, copy=builtins.bool)",1
numpy.ndim(a=pandas.core.arrays.timedeltas.TimedeltaArray),1
numpy.ndarray[tuple[numpy.ndarray]] = pandas.core.arrays.datetimes.DatetimeArray,1
numpy.str_ in pandas.core.frame.DataFrame,1
numpy.str_ in pandas._libs.index.ObjectEngine,1
numpy.int64 // int,1
numpy.ndim(a=list[list[int]]),1
"numpy.ndarray[tuple[slilist[int]e[int, numpy.int64, NoneType]]] = list[int]",1
numpy.ndarray[numpy.ndarray] = pandas.core.indexes.timedeltas.TimedeltaIndex,1
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
numpy.ndarray[tuple[int]],1
"numpy.ndarray[tuple[int, sliinte[numpy.int64, numpy.int64, NoneType]]] = int",1
numpy.int64 in pandas.core.indexes.range.RangeIndex,1
"numpy.array(list[Union[int, pandas._libs.tslibs.nattype.NaTType]], copy=builtins.bool)",1
numpy.ndarray[numpy.ndarray] = pandas.core.arrays.timedeltas.TimedeltaArray,1
"numpy.array(numpy.int64, ndmin=int)",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
numpy.int64 += int,2
"numpy.asarray(a=list[tuple[int, int, int]])",1
"numpy.asarray(a=list[tuple[int, int, int]], dtype=NoneType)",1
"numpy.arange(int, int, NoneType)",1
Type[Type[numpy.ndarray]uiltins.tuple] == Type[numpy.ndarray],1
Type[Type[numpy.ndarray]uiltins.list] == Type[numpy.ndarray],1
Type[numpy.ndarray] == Type[numpy.ndarray],1
Type[pandas.core.indexes.Type[numpy.ndarray]ase.Index] == Type[numpy.ndarray],1
Type[Type[numpy.ndarray]uiltins.slice] == Type[numpy.ndarray],1
Type[Type[numpy.ndarray]uiltins.set] == Type[numpy.ndarray],1
Type[pandas.core.series.Series] == Type[numpy.ndarray],1
builtins.functionuiltins.function == builtins.function,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, int]]]",2
"numpy.asarray(a=tuple[pandas._libs.tslibs.timestamps.Timestamp], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
numpy.ndarray[list[int]] = numpy.ndarray,1
"numpy.ndarray[tuple[slinumpy.ndarraye[numpy.int64, numpy.int64, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[slilist[tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64]]e[NoneType, NoneType, NoneType]] = list[tuple[numpy.int64, numpy.int64, numpy.int64, numpy.int64]]",1
"numpy.ndarray[slinumpy.ndarraye[numpy.int64, numpy.int64, NoneType]] = numpy.ndarray",1
pandas.core.series.Series > numpy.float64,3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray]]",3
"numpy.asarray(a=list[tuple[str, str, str, str]])",1
"numpy.asarray(a=list[tuple[str, str, str, str]], dtype=NoneType)",1
"numpy.asarray(a=list[tuple[str, str, str, str]], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[tuple[str, str, str, str]]e[NoneType, NoneType, NoneType]] = list[tuple[str, str, str, str]]",1
"numpy.array(pandas.core.series.Series, copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.asarray(a=tuple[str, str], dtype=NoneType)",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[sliinte[int, int, NoneType]]] = int",1
numpy.ndarray[tuple[list[int]]] = numpy.ndarray,1
"numpy.ndarray[slice[numpy.int64, int, int]]",3
"numpy.ndarray[slice[int, numpy.int64, int]]",2
"numpy.ndarray[slice[NoneType, int, int]]",3
"numpy.ndarray[slice[numpy.int64, numpy.int64, int]]",2
"numpy.ndarray[slice[NoneType, numpy.int32, NoneType]]",1
"numpy.array(tuple[str, str, str, str, str, str, str, str, str, str, str])",1
"numpy.array(tuple[str, str, str, str, str, str, str, str])",1
numpy.lib.stride_tricks,2
numpy.ndarray.itemsize,1
numpy.lib,2
numpy.lib.stride_tricks.as_strided,2
"numpy.lib.stride_tricks.as_strided(shape=tuple[int, int], strides=numpy.ndarray, x=tuple[int, int])",1
"numpy.ones(dtype=Type[numpy.bool_], shape=tuple[int, int])",1
Type[numpy.float16] == numpy.dtype,3
Type[numpy.float32] == numpy.dtype,3
Type[numpy.float64] == numpy.dtype,3
Type[numpy.int32] == numpy.dtype,4
"numpy.reshape(a=list[str], newshape=tuple[int, int])",1
Type[numpy.int64] == numpy.dtype,4
numpy.ndarrayuiltins.complex * numpy.ndarray,1
"numpy.array(list[builtins.bool], dtype=Type[numpy.object_])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, int, int]]]",1
"numpy.ones(dtype=Type[numpy.bool_], shape=int)",1
numpy.ndarray[tuple[list]],1
numpy.ndarray[tuple[list[int]]],1
"numpy.array(list[builtins.bool], dtype=Type[numpy.bool_])",1
"numpy.asanyarray(a=list[int], dtype=Type[numpy.int64])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], list]]",2
"numpy.asanyarray(a=list, dtype=Type[numpy.int64])",1
"numpy.asanyarray(a=list, dtype=str)",1
"numpy.take(a=numpy.ndarray, axis=int, indices=list[int])",1
"numpy.take(a=numpy.ndarray, axis=int, indices=list)",1
"numpy.array(list[builtins.complex], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.array(list[numpy.timedelta64], copy=builtins.bool)",2
numpy.float32(float),6
numpy.frombuffer,5
"numpy.where(list[Type[Union[numpy.float32, numpy.int32]]])",1
pandas.core.series.Series > numpy.float32,1
pandas.core.series.Series <= numpy.float32,1
"numpy.logical_or(pandas.core.series.Series, pandas.core.series.Series)",1
"numpy.asarray(a=list[builtins.bytes], dtype=numpy.dtype)",1
"numpy.asarray(a=pandas.core.series.Series, dtype=Type[numpy.float64])",1
"numpy.zeros(tuple[int, int], dtype=Type[numpy.uint8])",1
numpy.ndarray | pandas.core.series.Series,1
numpy.uint16,3
numpy.dtype == Type[numpy.uint32],1
"numpy.dtype in tuple[Type[numpy.float32], Type[numpy.float64]]",3
Type[numpy.int32] == Type[numpy.object_],4
numpy.ndarray.tobytes(numpy.recarray),2
numpy.array(list[datetime.datetime]),5
Type[numpy.int64] == Type[numpy.object_],1
"numpy.dtype(str, int, int)",1
"numpy.core.multiarray._reconstruct(Type[numpy.ndarray], tuple[int], builtins.bytes)",1
"numpy.core.multiarray._reconstruct(Type[pandas.core.arrays.sparse.array.SparseArray], tuple[int], builtins.bytes)",1
"numpy.ndarray.__setstate__(numpy.ndarray, tuple[int, tuple[int], numpy.dtype, builtins.bool, builtins.bytes])",1
numpy.int16 == int,2
"numpy.core.multiarray._reconstruct(Type[numpy.ndarray], tuple[int], str)",1
"numpy.issubdtype(arg1=Type[numpy.bytes_], arg2=Type[numpy.integer])",1
"numpy.frombuffer(builtins.bytes, count=numpy.dtype, dtype=int)",2
numpy.where(list[builtins.bool]),1
"numpy.where(list[Type[Union[numpy.float32, numpy.float64, numpy.int16, numpy.int32, numpy.int8]]])",1
numpy.dtype != Type[numpy.float32],1
numpy.dtype != Type[numpy.int8],1
numpy.dtype != Type[numpy.int16],1
numpy.dtype != Type[numpy.int32],1
pandas.core.series.Series <= numpy.float64,1
"numpy.where(list[Type[Union[numpy.float64, numpy.int16, numpy.int8]]])",1
"numpy.putmask(numpy.ndarray, numpy.ndarray, pandas._libs.tslibs.nattype.NaTType)",1
numpy.ones_like(a=pandas.core.series.Series),3
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.where(list[Type[Union[numpy.float32, numpy.int16, numpy.int8]]])",1
numpy.min_scalar_type(numpy.float32),1
"numpy.frombuffer(builtins.bytes, count=str, dtype=int)",2
"numpy.where(list[Type[Union[numpy.float32, numpy.int16, numpy.int32, numpy.int8]]])",1
"numpy.where(list[Union[Type[Union[numpy.float32, numpy.uint8]], str]])",1
numpy.isinf(float),1
"numpy.where(list[Type[Union[numpy.float64, numpy.int32]]])",1
"numpy.where(list[Union[Type[Union[numpy.float64, numpy.int32]], str]])",1
numpy.ndarray[int] = numpy.dtype,1
numpy.where(list[str]),1
numpy.where(list[Type[numpy.int32]]),1
numpy.int16 > int,1
Type[numpy.int16] == Type[numpy.object_],4
"numpy.where(list[Type[Union[numpy.float64, numpy.int16, numpy.int32]]])",1
numpy.float32 > float,1
Type[numpy.float32] == Type[numpy.object_],4
