function,count
"numpy.any(numpy.ma.core.MaskedArray, axis=tuple[int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.any(a=numpy.ma.core.MaskedArray, axis=int)",3
"numpy.any(a=numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=int)",2
numpy.any(a=numpy.ma.core.MaskedArray),1
"numpy.any(a=numpy.ma.core.MaskedArray, keepdims=builtins.bool)",1
"numpy.all(a=numpy.ma.core.MaskedArray, axis=tuple[int, int], keepdims=builtins.bool)",2
"numpy.all(numpy.ma.core.MaskedArray, axis=tuple[int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.all(a=numpy.ma.core.MaskedArray, axis=tuple[int], keepdims=builtins.bool)",2
"numpy.all(numpy.ma.core.MaskedArray, axis=tuple[int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.all(a=numpy.ma.core.MaskedArray, axis=int)",3
"numpy.all(a=numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=int)",2
numpy.all(a=numpy.ma.core.MaskedArray),1
"numpy.all(a=numpy.ma.core.MaskedArray, keepdims=builtins.bool)",1
"numpy.ma.core.masked_greater(value=float, x=numpy.ndarray)",1
numpy.asanyarray(a=float),1
numpy.argmin(a=numpy.ma.core.MaskedArray),2
"numpy.argmin(numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.argmin(a=numpy.ma.core.MaskedArray, axis=NoneType)",1
int + numpy.int64,3
"numpy.ndarray[slinumpy.int64e[NoneType, NoneType, NoneType]] = numpy.int64",1
"numpy.empty(dtype=tuple[int, int, int], shape=list[tuple[str, numpy.dtype]])",2
numpy.ndarray[str] = numpy.ndarray,6
"numpy.amin(a=numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.int64[tuple[NoneType, NoneType, NoneType]]",1
"numpy.unravel_index(numpy.int64, tuple[int, int, int])",1
"numpy.ravel_multi_index(tuple[numpy.int64, numpy.int64, numpy.int64], tuple[int, int, int])",1
numpy.ma.core.minimum_fill_value(obj=numpy.ma.core.MaskedArray),1
"numpy.ma.core.filled(a=numpy.ma.core.MaskedArray, fill_value=float)",1
"numpy.argmin(numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",2
"numpy.argmin(a=numpy.ndarray, axis=NoneType)",1
numpy.argmin(a=numpy.ndarray),4
"numpy.argmin(a=numpy.ma.core.MaskedArray, axis=int)",4
"numpy.argmin(numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=int)",1
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
numpy.ogrid,1
"numpy.lituple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]].index_tricks.OGridClass[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType]]]",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray]]",2
"numpy.argmin(a=numpy.ndarray, axis=int)",7
numpy.argmax(a=numpy.ma.core.MaskedArray),2
"numpy.argmax(numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=NoneType)",1
"numpy.argmax(a=numpy.ma.core.MaskedArray, axis=NoneType)",1
"numpy.amax(a=numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=NoneType)",1
numpy.ma.core.maximum_fill_value(obj=numpy.ma.core.MaskedArray),1
"numpy.argmax(numpy.ndarray, axis=builtins.bool, keepdims=NoneType)",2
"numpy.argmax(a=numpy.ndarray, axis=NoneType)",1
numpy.argmax(a=numpy.ndarray),3
"numpy.argmax(a=numpy.ma.core.MaskedArray, axis=int)",4
"numpy.argmax(numpy.ma.core.MaskedArray, axis=builtins.bool, keepdims=int)",1
"numpy.argmax(a=numpy.ndarray, axis=int)",8
"numpy.ma.core.masked_greater(value=float, x=dask.array.core.Array)",2
numpy.ma.core.MaskedArray.cumsum,1
"numpy.cumsum(a=numpy.ma.core.MaskedArray, axis=int)",1
numpy.ma.core.getdata(a=numpy.ndarray),3
numpy.ma.core.getdata(a=numpy.ma.core.MaskedArray),4
"numpy.ma.core.MaskedArray(data=numpy.ndarray, mask=numpy.ndarray)",2
numpy.ma.core.getmaskarray(arr=numpy.ma.core.MaskedArray),3
"numpy.cumprod(a=numpy.ma.core.MaskedArray, axis=int)",1
numpy.ma.core.MaskedArray.cumprod(axis=int),1
numpy.ma.core.getmaskarray(arr=numpy.ndarray),1
numpy.ma.getdata,1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=NoneType, mask=numpy.bool_)",1
numpy.ma.nomask,1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=NoneType, mask=numpy.ndarray)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=numpy.ndarray, mask=NoneType)",2
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=str)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=float)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=float, mask=numpy.ndarray)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=numpy.ndarray, mask=float)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=str, fill_value=float, mask=numpy.bool_)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=int, mask=numpy.bool_)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=int, mask=numpy.ndarray)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=numpy.ndarray, mask=dask.array.core.Array)",2
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=dask.array.core.Array, fill_value=str)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=NoneType)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=str, fill_value=NoneType, mask=numpy.bool_)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=float, mask=numpy.bool_)",1
numpy.unique(ar=list[numpy.float32]),1
numpy.ma.core.MaskedArray.fill_value = numpy.float32,1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=float, fill_value=str)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, fill_value=dask.array.core.Array)",1
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=str, fill_value=int, mask=numpy.bool_)",1
numpy.ma.core.MaskError(str),1
numpy.ma.core,1
"numpy.ma.core._check_fill_value(fill_value=int, ndtype=numpy.dtype)",1
"numpy.ma.core.set_fill_value(a=numpy.ma.core.MaskedArray, fill_value=numpy.ndarray)",1
"numpy.ma.core.set_fill_value(a=numpy.ma.core.MaskedArray, fill_value=int)",1
numpy.ma.core._arraymethod.<locals>.wrapped_method(self=numpy.ma.core.MaskedArray),1
numpy.ma.set_fill_value,1
numpy.array(list[list[builtins.bool]]),2
numpy.ma.array,2
"numpy.ma.core.MaskedArray(data=numpy.ndarray, dtype=NoneType, fill_value=NoneType, mask=numpy.ndarray, options=dict)",1
"numpy.ma.extras.average(a=numpy.ma.core.MaskedArray, axis=numpy.ndarray, weights=int)",1
numpy.bool_,1
numpy.swapaxes,1
"numpy.swapaxes(a=numpy.ndarray, axis1=int, axis2=int)",3
numpy.ma.getmaskarray,1
dask.array.core.Array + numpy.ma.core.MaskedArray,1
"numpy.ones(dtype=list[tuple[str, str]], shape=tuple[int, int])",1
"numpy.dtype(list[tuple[str, str]])",1
numpy.isscalar(element=numpy.void),1
"numpy.void[tuple[builtins.ellipsis, NoneType, NoneType]]",1
numpy.min,3
numpy.max,3
numpy.ndarray + dask.array.core.Array,1
-numpy.int64,2
numpy.int64 * int,2
not numpy.int64,1
"numpy.ndarray[tuple[slice[numpy.int64, numpy.int64, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, int, NoneType]]]",1
"numpy.testing._private.utils.assert_array_equal(x=dask.array.core.Array, y=numpy.ndarray)",2
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",1
numpy.all,10
numpy.all(a=dask.array.core.Array),1
numpy.dtype.name,1
"numpy.issubdtype(arg1=numpy.dtype, arg2=Type[numpy.number])",2
"numpy.percentile(a=numpy.ndarray, interpolation=str, q=numpy.ndarray)",1
"numpy.issubdtype(arg1=numpy.dtype, arg2=Type[numpy.datetime64])",1
numpy.number,1
numpy.percentile,1
numpy.diff(a=list[numpy.int64]),1
numpy.ndarray[int] = numpy.int64,2
numpy.empty(int),1
"numpy.ndarray[slinumpy.ndarraye[int, NoneType, NoneType]] = numpy.ndarray",1
numpy.ndarray *= int,1
"numpy.array(tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64])",1
"numpy.array(tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64])",1
"numpy.interp(fp=numpy.ndarray, x=numpy.ndarray, xp=numpy.ndarray)",1
numpy.ndarray / float,3
"numpy.str_[tuple[builtins.ellipsis, NoneType]]",1
"numpy.array(list[str], dtype=numpy.dtype)",1
"numpy.array(tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64, numpy.float64])",1
"numpy.searchsorted(a=numpy.ndarray, side=str, v=numpy.ndarray)",2
"numpy.minimum(numpy.ndarray, int, numpy.ndarray)",1
"numpy.array(tuple[numpy.float64, numpy.float64, numpy.float64, numpy.float64])",1
numpy.array(list[float]),2
numpy.diff(a=list[numpy.float64]),1
numpy.ndarray[int] = numpy.float64,1
numpy.array(list[numpy.float64]),1
numpy.ndarray <= float,1
float <= numpy.float64,3
numpy.float64 <= numpy.float64,1
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.exponential(numpy.random.mtrand.RandomState, int, size=tuple[int, int])",1
"numpy.random.mtrand.RandomState.binomial(numpy.random.mtrand.RandomState, int, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.exponential(numpy.random.mtrand.RandomState, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.gamma(numpy.random.mtrand.RandomState, int, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.gumbel(numpy.random.mtrand.RandomState, int, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.laplace(numpy.random.mtrand.RandomState, float, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.lognormal(numpy.random.mtrand.RandomState, float, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.multinomial(numpy.random.mtrand.RandomState, int, list[float], size=tuple[int])",1
"numpy.random.mtrand.RandomState.negative_binomial(numpy.random.mtrand.RandomState, int, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.noncentral_f(numpy.random.mtrand.RandomState, int, int, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.pareto(numpy.random.mtrand.RandomState, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.power(numpy.random.mtrand.RandomState, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, float, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.wald(numpy.random.mtrand.RandomState, int, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.zipf(numpy.random.mtrand.RandomState, int, size=tuple[int])",1
"numpy.random.mtrand.RandomState.standard_exponential(numpy.random.mtrand.RandomState, size=tuple[int])",1
"numpy.random.mtrand.RandomState.standard_normal(numpy.random.mtrand.RandomState, size=tuple[int])",1
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int, int])",1
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[numpy.int64, numpy.int64, numpy.int64])",1
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int])",2
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, numpy.float64, float, size=tuple[int])",1
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, float, size=tuple)",1
"numpy.sum(a=numpy.ndarray, axis=tuple, dtype=numpy.dtype, keepdims=builtins.bool)",6
"numpy.generic.astype(numpy.int64, numpy.dtype)",1
numpy.random.multinomial,1
"numpy.random.mtrand.RandomState.multinomial(numpy.random.mtrand.RandomState, int, list[float], size=tuple[int, int])",1
numpy.random.choice,2
numpy.unique(ar=numpy.ndarray),5
numpy.unique,4
"numpy.array(list[Union[float, int]])",7
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, int, p=tuple, size=numpy.ndarray)",1
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, int, p=tuple, size=NoneType)",1
"numpy.isclose(a=numpy.float64, atol=float, b=int, rtol=int)",1
numpy.asarray(a=list[float]),1
"numpy.cumsum(a=tuple[int, int, int, int])",2
numpy.ndarray[int] = int,3
"numpy.ndarray.take(numpy.ndarray, numpy.ndarray)",1
numpy.int64 + numpy.ndarray,1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",2
"numpy.searchsorted(a=tuple[int, int, int, int], side=str, v=numpy.ndarray)",1
"numpy.random.mtrand.RandomState.shuffle(numpy.random.mtrand.RandomState, numpy.ndarray)",2
"numpy.roll(a=numpy.ndarray, shift=int)",2
numpy.argsort(a=numpy.ndarray),4
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, dtype=str, size=tuple[int])",1
builtins.builtin_function_or_method.__doc__,1
"numpy.random.mtrand.RandomState.standard_normal(numpy.random.mtrand.RandomState, dtype=str, size=tuple[int])",1
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, int, int, int)",4
"numpy.ndarray[tuple[int, int, int, int]] = tuple[str, int, int, int, int]",1
"numpy.flatiter[int] = tuple[str, int, int, int, int]",1
numpy.all(a=numpy.ndarray),10
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, float, size=tuple[int, int])",1
numpy.log(float),1
"numpy.array(list[numpy.float64], dtype=numpy.dtype)",1
"numpy.isnan(tuple[float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float])",1
numpy.float64 / numpy.int64,1
"numpy.median(a=tuple[int, int])",1
"numpy.median(a=tuple[int, int, int])",1
int * numpy.float64,3
"numpy.isnan(tuple[int, int, int, int, int, int, int, int, int, int])",1
"numpy.isnan(tuple[int, int, int, int, int, int, int])",2
"numpy.median(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int])",1
numpy.float64 *= int,1
"numpy.full_like(a=numpy.ndarray, dtype=str, fill_value=numpy.int64, shape=tuple[int, int, int])",1
"numpy.sum(a=numpy.ndarray, axis=str, dtype=tuple[int], keepdims=builtins.bool)",1
"numpy.random.mtrand.RandomState.shuffle(numpy.random.mtrand.RandomState, list)",1
"numpy.prod(a=tuple[int, int, int], dtype=str)",1
"numpy.full_like(a=numpy.ndarray, dtype=str, fill_value=numpy.float32, shape=tuple[int, int, int])",1
"numpy.sum(a=numpy.ndarray, axis=str, dtype=NoneType, keepdims=builtins.bool)",1
"numpy.random.mtrand.RandomState.shuffle(numpy.random.mtrand.RandomState, list[int])",1
numpy.prod,5
"numpy.full_like(a=numpy.ndarray, dtype=str, fill_value=numpy.int32, shape=tuple[int, int, int])",1
"numpy.full_like(a=numpy.ndarray, dtype=str, fill_value=numpy.int64, shape=tuple[int, int])",1
numpy.float32.shape,5
"numpy.allclose(a=numpy.float32, b=numpy.float32, equal_nan=builtins.bool)",1
numpy.int32.shape,4
"numpy.allclose(a=numpy.int32, b=numpy.int32, equal_nan=builtins.bool)",1
"numpy.sum(a=numpy.ndarray, axis=tuple)",3
"numpy.prod(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.prod(a=numpy.ndarray, dtype=str)",4
numpy.prod(a=numpy.ndarray),7
"numpy.full_like(a=numpy.ndarray, dtype=numpy.dtype, fill_value=numpy.int64, shape=tuple[int])",1
Type[numpy.float32].__module__,1
Type[numpy.inexact] in dict,1
"numpy.generic.astype(numpy.float32, numpy.dtype)",1
"numpy.true_divide(numpy.float32, numpy.float32, NoneType)",1
"numpy.mean(a=numpy.ndarray, axis=tuple)",3
"numpy.ndarray.sum(numpy.ndarray, axis=tuple, dtype=numpy.dtype, keepdims=builtins.bool)",5
"numpy.mean(a=numpy.ndarray, dtype=str)",4
"numpy.sum(a=numpy.ndarray, axis=tuple[int], dtype=str, keepdims=builtins.bool)",7
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int], dtype=str, keepdims=builtins.bool)",7
"numpy.generic.astype(numpy.float64, str)",1
"numpy.true_divide(numpy.int64, numpy.int64, NoneType)",1
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int], keepdims=builtins.bool)",2
numpy.float32 - int,1
"numpy.true_divide(numpy.float32, numpy.float64, NoneType)",1
"numpy.var(a=numpy.ndarray, keepdims=builtins.bool)",3
"numpy.var(a=numpy.ndarray, axis=tuple)",3
"numpy.var(a=numpy.ndarray, dtype=str)",2
numpy.int64 + numpy.int64,1
numpy.float32 + numpy.float32,1
numpy.float32.dtype,1
numpy.std(a=numpy.ndarray),6
numpy.sqrt(numpy.float32),1
"numpy.std(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.full_like(a=numpy.ndarray, dtype=Type[numpy.float64], fill_value=numpy.float64, shape=tuple[int])",1
str != numpy.dtype,2
"numpy.std(a=numpy.ndarray, dtype=str)",2
numpy.sqrt(numpy.int64),1
numpy.float64.astype,1
"numpy.float32[tuple[builtins.ellipsis, NoneType]]",1
"numpy.amin(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.amin(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
"numpy.amin(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.amax(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.amax(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
"numpy.amax(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
numpy.amax(a=numpy.ndarray),8
numpy.any,2
numpy.any(a=numpy.ndarray),8
"numpy.any(a=numpy.ndarray, axis=tuple[int], keepdims=builtins.bool)",2
"numpy.any(numpy.ndarray, axis=tuple[int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.any(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.any(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
"numpy.all(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.all(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
numpy.nansum,4
numpy.nansum(a=numpy.ndarray),9
"numpy.nansum(a=numpy.ndarray, axis=tuple)",3
"numpy.nanprod(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.nanprod(a=numpy.ndarray, dtype=str)",3
numpy.nanprod(a=numpy.ndarray),4
~numpy.ndarray,1
"numpy.nansum(a=numpy.ndarray, axis=tuple[int], dtype=numpy.dtype, keepdims=builtins.bool)",4
"numpy.mean(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.nansum(a=numpy.ndarray, axis=tuple, dtype=numpy.dtype, keepdims=builtins.bool)",4
"numpy.nansum(a=numpy.ndarray, axis=tuple[int], dtype=str, keepdims=builtins.bool)",4
"numpy.sum(a=numpy.ndarray, axis=tuple[int], keepdims=builtins.bool)",1
"numpy.sum(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",1
numpy.nanmin,4
"numpy.nanmin(a=numpy.ndarray, axis=tuple[int], keepdims=builtins.bool)",2
"numpy.nanmin(numpy.ndarray, axis=tuple[int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.nanmin(a=numpy.ndarray, keepdims=builtins.bool)",3
"numpy.nanmin(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
"numpy.nanmin(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
numpy.nanmin(a=numpy.ndarray),2
numpy.nanmax,3
"numpy.nanmax(a=numpy.ndarray, axis=tuple[int], keepdims=builtins.bool)",2
"numpy.nanmax(numpy.ndarray, axis=tuple[int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.nanmax(a=numpy.ndarray, keepdims=builtins.bool)",4
"numpy.nanmax(a=numpy.ndarray, axis=tuple, keepdims=builtins.bool)",2
"numpy.nanmax(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
numpy.nanmax(a=numpy.ndarray),6
"numpy.sum(a=numpy.ndarray, dtype=str)",3
"numpy.prod(a=numpy.ndarray, axis=tuple)",3
"numpy.full_like(a=numpy.ndarray, dtype=numpy.dtype, fill_value=numpy.float64, shape=tuple[int])",1
"numpy.full_like(a=numpy.ndarray, dtype=str, fill_value=numpy.int64, shape=tuple[int])",1
numpy.var,2
"numpy.int32[tuple[builtins.ellipsis, NoneType]]",1
"numpy.amin(a=numpy.ndarray, axis=tuple)",3
"numpy.amax(a=numpy.ndarray, axis=tuple)",4
"numpy.any(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.any(a=numpy.ndarray, axis=tuple)",3
"numpy.all(numpy.ndarray, axis=tuple, computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.all(a=numpy.ndarray, axis=tuple)",3
"numpy.nansum(a=numpy.ndarray, keepdims=builtins.bool)",3
numpy.nanprod,1
"numpy.std(a=numpy.ndarray, axis=tuple)",3
"numpy.sum(a=numpy.ndarray, axis=int)",6
"numpy.sum(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.sum(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",1
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int])",2
"numpy.prod(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.prod(a=numpy.ndarray, axis=int)",3
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int, int], keepdims=builtins.bool)",2
"numpy.mean(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.mean(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int], dtype=str, keepdims=builtins.bool)",4
"numpy.ndarray.sum(numpy.ndarray, axis=tuple[int, int], dtype=str, keepdims=builtins.bool)",4
"numpy.full_like(a=numpy.ndarray, dtype=Type[numpy.float64], fill_value=numpy.int64, shape=tuple[int, int])",1
"numpy.var(a=numpy.ndarray, axis=int)",5
"numpy.var(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.full_like(a=numpy.ndarray, dtype=Type[numpy.float64], fill_value=numpy.float64, shape=tuple[int, int])",1
"numpy.var(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",2
"numpy.std(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.std(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",1
"numpy.amin(a=numpy.ndarray, axis=int)",7
"numpy.amin(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.amin(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.amin(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",4
"numpy.amax(a=numpy.ndarray, axis=int)",7
"numpy.amax(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",4
"numpy.amax(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.any(a=numpy.ndarray, axis=tuple[int, int], keepdims=builtins.bool)",2
"numpy.any(a=numpy.ndarray, axis=int)",6
"numpy.any(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.any(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.any(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.any(numpy.ndarray, axis=tuple[int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.all(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.all(a=numpy.ndarray, axis=int)",6
"numpy.nansum(a=numpy.ndarray, axis=int)",8
"numpy.nansum(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.nansum(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.nansum(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.nansum(a=numpy.ndarray, dtype=str)",2
"numpy.nanprod(a=numpy.ndarray, axis=tuple)",2
"numpy.nanprod(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.nanprod(a=numpy.ndarray, axis=int)",4
"numpy.nansum(a=numpy.ndarray, axis=tuple[int, int], dtype=numpy.dtype, keepdims=builtins.bool)",4
numpy.nanvar(a=numpy.ndarray),2
"numpy.nansum(a=numpy.ndarray, axis=tuple[int, int], dtype=str, keepdims=builtins.bool)",2
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int], keepdims=builtins.bool)",1
"numpy.nanvar(a=numpy.ndarray, keepdims=builtins.bool)",2
"numpy.nanvar(a=numpy.ndarray, axis=tuple)",1
"numpy.nanvar(a=numpy.ndarray, axis=int)",6
"numpy.nanvar(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
"numpy.nanvar(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
numpy.nanstd,3
"numpy.nanstd(a=numpy.ndarray, axis=tuple)",2
"numpy.nanstd(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",2
"numpy.nanstd(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",2
numpy.nanstd(a=numpy.ndarray),2
"numpy.nanmin(a=numpy.ndarray, axis=tuple[int, int], keepdims=builtins.bool)",2
"numpy.nanmin(numpy.ndarray, axis=tuple[int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.nanmin(a=numpy.ndarray, axis=tuple)",2
"numpy.nanmin(a=numpy.ndarray, axis=int)",5
"numpy.nanmin(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.nanmin(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",1
"numpy.nanmin(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.nanmax(a=numpy.ndarray, axis=tuple[int, int], keepdims=builtins.bool)",2
"numpy.nanmax(numpy.ndarray, axis=tuple[int, int], computing_meta=builtins.bool, keepdims=builtins.bool)",1
"numpy.nanmax(a=numpy.ndarray, axis=int)",5
"numpy.nanmax(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",3
"numpy.nanmax(a=numpy.ndarray, axis=builtins.bool, keepdims=tuple)",1
"numpy.nanmax(a=numpy.ndarray, axis=tuple)",2
"numpy.sum(a=numpy.ndarray, keepdims=builtins.bool)",2
"numpy.prod(a=numpy.ndarray, axis=builtins.bool, keepdims=int)",1
"numpy.prod(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.full_like(a=numpy.ndarray, dtype=numpy.dtype, fill_value=numpy.float64, shape=tuple[int, int])",1
"numpy.var(a=numpy.ndarray, axis=tuple[int, int])",1
"numpy.amax(a=numpy.ndarray, axis=tuple[int, int])",1
